# simulator=gym_pybullet,# scenario=step
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
0.0,0.2728921310110762,1.0,0.0,0.0,0.0,0.9907056688268466,0.04439854170536255,0.08852706320555538,0.09324165554615176,0.0,0.0,0.0,0.10617042113476999,0.1679169281993711,0.1966232144503393,0.06265404784005449,0.08255111545554436,0.021327155153435973,0.6373546427470331,1.4403368022889302,1.7795244903092913,0.0,0.0,0.0,1.9620000000000002,0.10015997620840127,0.0,0.0,0.5
0.001,0.20565735167940175,1.0,0.0,0.0,0.0,0.9947177885669614,-0.008322361161181891,-0.0828113641651751,-0.06007942558196708,0.0,0.0,0.0,-0.006698991790122822,-0.16651633211356018,-0.12009131852948353,-0.0012408914828791195,0.2934255883677637,-0.09328288493890713,-0.16148365729212133,-2.8299296367745566,-0.8284569718837131,0.0,0.0,0.0,1.9620000000000002,0.06956629032703711,8.301554226979138e-11,-3.6734700662880336e-11,0.5000000052083313
0.002,0.1863887869247547,1.0,0.0,0.0,0.0,0.9956605446292928,0.06168427832399768,-0.06923027054654123,-0.007892991587507146,0.0,0.0,0.0,0.12543234813167778,-0.13731708551524935,-0.024491285465895678,0.04087103538620056,-0.09639128766507261,-0.09715983996407751,1.0702014249351512,-0.9990402602705342,0.23077952810616714,0.0,0.0,0.0,1.9620000000000002,0.10056898002347915,1.1941334390648336e-09,-5.720737819130494e-10,0.5000000204165731
0.003,0.10962290564322581,1.0,0.0,0.0,0.0,0.9984982283567416,-0.03700808206577669,-0.03179180140396464,-0.024919293604594377,0.0,0.0,0.0,-0.07253898936041674,-0.06537911171537639,-0.047530035158641834,0.22324911243935885,-0.13605787069268704,0.11860363177270218,-1.633158091072969,-0.09160454530854467,-0.9728003991826963,0.0,0.0,0.0,1.9620000000000002,0.12065516802925995,3.910414105975379e-09,-2.5055767465980693e-09,0.5000000456245695
0.004,0.10236016791470283,1.0,0.0,0.0,0.0,0.9986905853639974,-0.02916789900420638,-0.0361843992108063,0.021378438360871322,0.0,0.0,0.0,-0.05999395667859224,-0.07108676506232833,0.04494032477093416,-0.129615004609231,-0.20820428238225436,0.02473034633924464,-0.06489796164720352,0.10912914531289142,0.32864738186044784,0.0,0.0,0.0,1.9619681080462454,1.0,6.8283808220941925e-09,-7.315022818438796e-09,0.500000080832078
0.005,0.24113722181827185,1.0,0.0,0.0,0.0,0.9927404056938844,0.0027749587946463896,-0.08018094770386025,-0.0896091632130367,0.0,0.0,0.0,0.0201360547102878,-0.15937424153613103,-0.18164902256977383,-0.18491393964364033,-0.07030793950668238,0.004633510429901018,0.7951549344674891,-1.3223871960504754,-1.810717305980338,0.0,0.0,0.0,1.9619681080462454,0.09827343694917842,7.687859287339622e-09,-1.5862582220313303e-08,0.5000001259555619
0.006,0.1710203034404736,1.0,0.0,0.0,0.0,0.9963462341476595,0.03160672760850485,0.021480726452818896,-0.0763791520031356,0.0,0.0,0.0,0.05980461434553555,0.04765070240387247,-0.15159365560816518,-0.09081593638771072,-0.2599114041312688,-0.04293823470538725,0.9953982977209399,1.4692601455814531,-1.3558301012411629,0.0,0.0,0.0,1.9619681080462454,0.08443285259918436,4.745131701995528e-09,-2.7295605638305614e-08,0.5000001809183958
0.007,0.20254555971841143,1.0,0.0,0.0,0.0,0.9948762934127205,-0.053666876540847806,0.048980918576189074,-0.07029862575576086,0.0,0.0,0.0,-0.11438193573437153,0.09003609103378975,-0.1462451864962628,0.004769974880478464,-0.12647299149079597,-0.050816149004578814,-1.09241743033887,1.4855103374869654,-1.202707919096902,0.0,0.0,0.0,1.9619681080462454,0.08072303097390168,-3.786141234760952e-09,-4.074506207767653e-08,0.5000002457199271
0.008,0.24193032025714878,1.0,0.0,0.0,0.0,0.9926926320049252,-0.059545880195201295,0.05439668256494422,0.08975871790997003,0.0,0.0,0.0,-0.10944680162271479,0.11896833284400647,0.17382393650410585,-0.061699688814870396,0.030491086313925872,-0.06272153383125192,-0.9441188486445443,0.9659693060431809,2.046060493524408,0.0,0.0,0.0,1.9619367636397314,0.10894513845532287,-1.962984280265836e-08,-5.636826651863659e-08,0.5000003203590208
0.009,0.15690033063120543,1.0,0.0,0.0,0.0,0.9969243636651389,0.03944238591961673,-0.033462712737832634,0.05887578602491232,0.0,0.0,0.0,0.07496300392428519,-0.07142470337852377,0.11529832037572821,-0.1124343115712948,0.22571089449329484,-0.03391334645636797,1.2385849646775138,-1.572097832729832,1.3131691063237183,0.0,0.0,0.0,1.9619367636397314,0.0740371053845987,-4.284912475960594e-08,-7.431479300293556e-08,0.5000004047539709
