# simulator=gazebo,# scenario=sine
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
7.152557373046875e-07,0.4211437083324435,0.9689124217106375,1.2901576682140636e-07,2.1749431746572112e-07,0.24740395925442207,0.9935335477687038,-0.08091451659609461,-0.05037029315250553,0.06169897916403272,3.576278686523132e-07,3.5762786865231326e-07,0.4999999999998721,-0.1684761140391574,-0.09022683715566934,0.13166550593132542,0.022058674169287223,0.005987132336607387,-0.06515959782876675,-1.4069823973620883,-1.4004125000612753,-3.459825907710676,0.0,0.0,0.0,1.761665515265642,1.0,0.0,-0.009078041650354862,2.190000057220459
0.04923725128173828,0.4355953936119744,0.9688780506557899,0.008881322786800924,0.01496176945524106,0.24692628559503596,0.9935335477687038,-0.08091451659609461,-0.05037029315250553,0.06169897916403272,0.024608679662492746,0.02460867966249274,0.4993940457046608,-0.1684761140391574,-0.09022683715566934,0.13166550593132542,0.022058674169287223,0.005987132336607387,-0.06515959782876675,-1.5654210157225852,-1.7078601475801642,-3.435111456567817,0.0,0.0,0.0,1.7605044193764985,1.0,0.0,-0.009078041650354862,2.190000057220459
0.04952716827392578,0.43568252231889804,0.9688776444420609,0.00893361803093059,0.015049745079918126,0.24692064665051844,0.9935335477687038,-0.08091451659609461,-0.05037029315250553,0.06169897916403272,0.024753461445908904,0.024753461445908904,0.49938689024287164,-0.1684761140391574,-0.09022683715566934,0.13166550593132542,0.022058674169287223,0.005987132336607387,-0.06515959782876675,-1.5663566205205566,-1.709663278862287,-3.4349102206489075,0.0,0.0,0.0,1.759343323487355,1.0,0.0,-0.009078041650354862,2.190000057220459
0.060128211975097656,0.6925163500374127,0.9688611479306044,0.01084584159894333,0.018265069751030035,0.24669177322641322,0.9921577273837261,-0.07717048276926036,-0.06298185232791717,-0.07550527702924709,0.03004599362450457,0.030045993624504566,0.4990964218135774,-0.14549199001950258,-0.13705812195974723,-0.14190773002742624,0.08751512780552342,0.10146883582142352,0.05248816626345679,-1.7774659591062552,-2.353093439294744,-4.0,0.0,0.0,1.0,1.760967254800145,1.0,0.0,-0.009078041650354862,2.190000057220459
0.08010196685791016,0.40946978921619276,0.9688213595798757,0.01444875990086852,0.024313229575547945,0.24614075937709928,0.9964969426761325,0.01700648340879511,-0.055608482574999896,0.06010257419522805,0.040008167145750784,0.0400081671457508,0.4983967762351975,0.027387813104418016,-0.11311268131595292,0.11893105627871335,-0.07048997556423531,-0.07465411321483154,0.030466177543457873,0.6264979247452043,-1.19708681823063,-3.8872009639689997,0.0,0.0,0.0,1.736656069749567,1.0,0.0,-0.009078041650354862,2.190000057220459
0.10009932518005371,0.5125304588220746,0.9687700861199812,0.018055988538735374,0.03035209184089793,0.24543278517316092,0.9981197456851936,0.04725698924412231,-0.038923939548538185,0.0029457038084411,0.049966122561041625,0.04996612256104162,0.49749712219892794,0.0945351343535537,-0.07805916343694232,0.0022081997988354363,-0.05534120399725371,-0.007077699984213398,-0.08036734585965431,0.9693995763342435,-1.1008520713218992,-4.0,0.0,0.0,1.0,1.736790995537734,1.0,0.0,-0.009078041650354862,2.190000057220459
0.1201167106628418,0.5176232885940415,0.9687072378347839,0.021666875264589342,0.0363764473968817,0.24456816627998457,0.9954092007678229,0.03340356262830646,0.08947003372029033,-0.006311742753843876,0.05991403891364962,0.0599140389136496,0.49639732870056197,0.06648747164327057,0.17950267262536496,-0.006695933291396805,-0.11954477005134781,-0.12223061232565371,-0.14510921540251026,0.2517739809053779,1.6642629014273727,-4.0,0.0,0.0,1.0,1.755400157873812,1.0,0.0,-0.009078041650354862,2.190000057220459
0.14009451866149902,0.5086784264478365,0.9686329451637787,0.025270647275875746,0.04236434753672784,0.24355055735388909,0.9945873116618676,0.02743889287284715,-0.09500067931936448,0.03190701440107696,0.06981835395566524,0.06981835395566528,0.4951014011805272,0.04944579027030581,-0.19189955767071576,0.05937943006823075,-0.06983529563469974,-0.18955444004879352,-0.22679411714069037,0.7980119569701332,-1.807369911459611,-3.3906088957050855,0.0,0.0,0.0,1.7584093386638753,1.0,0.0,-0.009078041650354862,2.190000057220459
0.16009020805358887,0.679563201656965,0.9685469281546732,0.028877632544266243,0.048329042577261755,0.24237828686652105,0.9921505074984543,0.08880241677535984,0.010482018269669867,-0.08741640886246223,0.0797036309087915,0.07970363090879147,0.4936064537867745,0.17539113547276108,0.03633304952857709,-0.17256735737020407,-0.13693903426657036,-0.0536289000202147,-0.2516670547340991,1.5596158414536165,-0.060468418777275046,-4.0,0.0,0.0,1.0,1.7539112528733085,1.0,0.0,-0.009078041650354862,2.190000057220459
0.1800975799560547,0.4462774545223108,0.9684490917567176,0.03248665718068141,0.054264638643730344,0.24105253114970424,0.9970342738933696,-0.028666881250433283,0.06520645713795667,0.02913733942573775,0.08956278799881631,0.0895627879988163,0.4919131092031184,-0.0538587556057411,0.1320803925621465,0.054868508967621285,-0.22066853846647708,-0.15462656801671126,-0.2378047907471144,-0.6031214483195936,0.6422788832873183,-3.217694190828267,0.0,0.0,0.0,1.746606657049412,1.0,0.0,-0.009078041650354862,2.190000057220459
