# simulator=gazebo,# scenario=flip
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
2.1457672119140625e-06,0.1444477181825025,0.9999999999943197,3.370563254625154e-06,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,6.7411265092630715e-06,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-1.0497791921552881,0.5999940257177387,-1.4260147300167423,0.0,0.0,0.0,1.7400677368934026,1.0,0.0,0.0,2.190000057220459
0.09870004653930664,0.40920356868475777,0.9880057144886615,0.15441731812769424,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,0.3100753411168565,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-4.0,0.7621590539164362,-1.3379680189490308,1.0,0.0,0.0,1.7389225879508938,1.0,0.0,0.0,2.190000057220459
0.09908390045166016,0.4103566342711989,0.9879124279992529,0.15501301430725387,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,0.31128125374795795,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-4.0,0.7627618171971171,-1.3375772046368368,1.0,0.0,0.0,1.737777439008385,1.0,0.0,0.0,2.190000057220459
0.09941840171813965,0.4113616922133786,0.9878308426224065,0.1555320750324716,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,0.31233212046934633,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-4.0,0.7632868901140273,-1.3372363415801622,1.0,0.0,0.0,1.7366322900658766,1.0,0.0,0.0,2.190000057220459
0.09977197647094727,0.41242430398890617,0.9877443087032123,0.15608068626326993,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,0.3134429083152616,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-4.0,0.7638417082480162,-1.3368757424001765,1.0,0.0,0.0,1.7354871411233677,1.0,0.0,0.0,2.190000057220459
0.10021615028381348,0.4137595501444866,0.9876351697738568,0.15676980393483,0.0,0.0,0.9973931278875923,-0.04072172409633339,0.02428467319565256,-0.054396178882415144,0.3148383215026791,0.0,0.0,-0.0840534136049478,0.04402674179669957,-0.1108204399862559,0.05881936867517523,-0.02857422372305296,0.08452319735879044,-4.0,0.764538407546034,-1.3364223076367476,1.0,0.0,0.0,1.7343419921808587,1.0,0.0,0.0,2.190000057220459
0.1201331615447998,0.3787049772493426,0.9822480347536018,0.18758677518068026,0.0,0.0,0.9941943832048239,0.029750703146525184,0.08294522674855434,0.06174555389578869,0.37740945776165885,0.0,0.0,0.07037730883992159,0.16196055219911462,0.12976691024036893,-0.039929575036316,-0.0012001923703720552,-0.04858433237270213,-2.9857846708532603,1.4026035020595584,1.7185148609168617,0.0,0.0,0.0,1.7527699249627324,1.0,0.0,0.0,2.190000057220459
0.14011406898498535,0.6275324773607379,0.9758776595540112,0.21831810182251346,0.0,0.0,0.9920656172220019,-0.07767005006425376,0.06557618289348062,0.07397931255469614,0.4401813297878035,0.0,0.0,-0.1463973051574744,0.1420812586453141,0.13843020299654085,-0.018233230722388097,0.03253856942947825,-0.007427677286122966,-4.0,0.826711898152086,1.7599352324517363,1.0,0.0,0.0,1.7611580989219542,1.0,0.0,0.0,2.190000057220459
0.16012120246887207,0.579624068590652,0.9685357969019905,0.24887428577381426,0.0,0.0,0.995572734404627,-0.023908552368159666,0.0033798280020245204,-0.09083990530835001,0.5030355933601723,0.0,0.0,-0.04823829519001593,0.0023860302092191445,-0.18204137687596522,-0.10193050223797429,-0.021772484074078058,-0.0678155135820769,-4.0,0.6047139555104925,-1.4715489016373313,1.0,0.0,0.0,1.7256346900075958,1.0,0.0,0.0,2.190000057220459
0.1800985336303711,0.6333250690710266,0.9602504929736015,0.27913973336656195,0.0,0.0,0.9920610424454545,-0.008408407079536271,0.09938556884495856,0.0765943565661784,0.5657962301754681,0.0,0.0,-0.0014881668542328854,0.19980802119501775,0.1539597062155844,-0.19935912313195284,-0.09369089370533289,0.09538405691998103,-4.0,1.8558538389926689,1.6443083691107645,1.0,0.0,0.0,1.758546808211523,1.0,0.0,0.0,2.190000057220459
0.2001032829284668,0.5969286493776517,0.9510063699606482,0.3091712863353752,0.0,0.0,0.9947653224012631,0.03157158429727524,-0.035835234131597324,-0.09033838833853859,0.6286430036072712,0.0,0.0,0.06949267414125906,-0.06563816647010588,-0.18341311455238388,-0.27111438834280654,-0.035454140142962845,-0.08812164332055734,-4.0,0.018826556570058273,-1.5873455906082554,1.0,0.0,0.0,1.7323745191705158,1.0,0.0,0.0,2.190000057220459
0.22012901306152344,0.7393493586878752,0.9408121032963758,0.33892858582753044,0.0,0.0,0.9965601614988665,-0.015138659227620303,-0.04079412275025172,-0.07053017126861834,0.6915556902760537,0.0,0.0,-0.02450664661348646,-0.08354019634280317,-0.14028732571104813,-0.6659660088555392,0.0042699661130928546,-0.03493129402211666,-4.0,-0.3065781288633419,-1.4639134861295322,1.0,0.0,0.0,1.7332533675466155,1.0,0.0,0.0,2.190000057220459
0.24011588096618652,0.7842799649538804,0.9297094624678743,0.3682937895182272,0.0,0.0,0.9998229395329822,-0.014802045868515024,0.0021591967349027046,0.011416080377833796,0.7543462876536128,0.0,0.0,-0.029554173294070493,0.004655608361949415,0.02276641035334704,-0.9496693361470718,-0.00740323459191447,-0.06124069832546464,-3.841126282525658,-0.014327978992908129,0.47313992728943066,0.0,0.0,0.0,1.7310992777116272,1.0,0.0,0.0,2.190000057220459
0.26013708114624023,0.7335675499895892,0.9176690879190595,0.3973454983736462,0.0,0.0,0.9974558016137121,0.045681157889887414,-0.05449282209920012,-0.005068331150514681,0.8172447430553204,0.0,0.0,0.09235537163707816,-0.10845781692343429,-0.015179232434501597,-1.1952875836974501,0.03198875324830722,0.03351313912953706,-2.307137387249913,-1.087805008732921,-0.6601231240973018,0.0,0.0,0.0,1.7532565906412094,1.0,0.0,0.0,2.190000057220459
0.2800898551940918,0.6833640510801618,0.904766947172137,0.4259069984219694,0.0,0.0,0.9931526027950077,0.10241848576376071,0.03993270247671446,-0.03954416022962199,0.8799282314227878,0.0,0.0,0.20242543546732725,0.08753036795550001,-0.07069637677288844,-1.6215081771512907,-0.07820070655709171,-0.005125482816325168,-0.12048295805318521,1.3722413042424848,-0.3549107023088178,0.0,0.0,0.0,1.7856345397278144,1.0,0.0,0.0,2.190000057220459
0.3001120090484619,0.958283375384119,0.8909266337647944,0.4541472594308282,0.0,0.0,0.9989172253308983,-0.005661190647674527,0.04591575389253435,0.004906261524851772,0.9428296828807214,0.0,0.0,-0.010905825372596593,0.09191700125259547,0.009321506801139998,-2.0860990281381806,-0.008088014623529344,0.07849135727155174,-0.8295884036294368,0.805940115027838,0.1905072281078085,0.0,0.0,0.0,1.770746708622252,1.0,0.0,0.0,2.180000066757202
