1.08,MANUAL,IDLE,,0,0.0,0.009,-6.004,1.2,0.011,-0.002,0.0,-0.2,0.3,1.0,-0.262,-0.278,-0.004,1.963,11.58,OFF,PAPER,0
1.1,MANUAL,IDLE,,0,0.0,0.009,-6.004,1.2,0.008,-0.004,0.0,-0.3,0.3,1.0,-0.18,-0.224,-0.022,1.974,7.81,OFF,PAPER,0
1.12,MANUAL,IDLE,,0,0.0,0.009,-6.004,1.2,0.006,-0.007,0.0,-0.3,0.4,0.9,-0.119,0.078,-0.172,2.0,11.33,OFF,PAPER,0
1.14,MANUAL,IDLE,,0,0.0,0.01,-6.004,1.2,0.015,-0.007,0.0,-0.3,0.3,0.7,-0.244,-0.047,-0.15,1.978,7.28,OFF,PAPER,0
1.16,MANUAL,IDLE,,0,0.0,0.01,-6.004,1.2,0.01,-0.008,0.0,-0.4,0.3,0.6,0.059,0.263,-0.12,1.988,9.26,OFF,PAPER,0
1.18,MANUAL,IDLE,,0,0.0,0.01,-6.005,1.2,0.017,-0.006,0.0,-0.3,0.3,0.5,0.122,-0.105,-0.043,2.011,16.38,OFF,PAPER,0
1.2,MANUAL,IDLE,,0,0.0,0.011,-6.005,1.2,0.017,-0.012,0.0,-0.5,0.3,0.5,0.123,0.207,-0.019,2.029,14.86,OFF,PAPER,0
1.22,MANUAL,IDLE,,0,0.0,0.011,-6.005,1.2,0.021,-0.01,0.0,-0.5,0.2,0.4,-0.057,0.223,-0.063,1.974,6.78,OFF,PAPER,0
1.24,MANUAL,IDLE,,0,0.0,0.011,-6.005,1.2,0.02,-0.015,0.0,-0.5,0.3,0.3,0.088,0.344,-0.141,1.999,12.62,OFF,PAPER,0
1.26,MANUAL,IDLE,,0,0.0,0.012,-6.006,1.2,0.013,-0.019,0.0,-0.6,0.4,0.2,-0.175,0.234,-0.106,2.008,15.96,OFF,PAPER,0
1.28,MANUAL,IDLE,,0,0.0,0.012,-6.006,1.2,0.014,-0.018,0.0,-0.6,0.4,-0.0,0.214,0.002,-0.109,1.998,15.04,OFF,PAPER,0
1.3,MANUAL,IDLE,,0,0.0,0.012,-6.006,1.2,0.014,-0.022,0.0,-0.6,0.4,-0.2,-0.272,-0.248,-0.116,1.996,10.75,OFF,PAPER,0
1.32,MANUAL,IDLE,,0,0.0,0.013,-6.007,1.2,0.024,-0.025,0.0,-0.7,0.3,-0.3,-0.301,-0.384,-0.082,1.982,10.54,OFF,PAPER,0
1.34,MANUAL,IDLE,,0,0.0,0.013,-6.007,1.2,0.022,-0.025,0.0,-0.7,0.2,-0.4,-0.102,-0.071,-0.021,1.979,14.69,OFF,PAPER,0
1.36,MANUAL,IDLE,,0,0.0,0.014,-6.008,1.2,0.029,-0.017,0.0,-0.6,0.1,-0.4,0.007,0.238,0.038,1.965,9.91,OFF,PAPER,0
1.38,MANUAL,IDLE,,0,0.0,0.014,-6.008,1.2,0.024,-0.012,0.0,-0.5,0.2,-0.3,-0.036,0.107,0.075,1.988,10.4,OFF,PAPER,0
1.4,MANUAL,IDLE,,0,0.0,0.015,-6.008,1.2,0.021,-0.008,0.0,-0.5,0.2,-0.3,0.082,0.125,-0.022,1.989,12.35,OFF,PAPER,0
1.42,MANUAL,IDLE,,0,0.0,0.015,-6.008,1.2,0.022,-0.002,0.0,-0.3,0.3,-0.3,-0.32,-0.353,-0.063,1.97,7.1,OFF,PAPER,0
1.44,MANUAL,IDLE,,0,0.0,0.016,-6.008,1.2,0.029,-0.003,0.0,-0.4,0.1,-0.3,-0.123,0.078,0.07,1.999,15.19,OFF,PAPER,0
1.46,MANUAL,IDLE,,0,0.0,0.016,-6.008,1.2,0.026,-0.001,0.0,-0.3,0.2,-0.3,0.303,0.039,0.142,2.001,15.73,OFF,PAPER,0
1.48,MANUAL,IDLE,,0,0.0,0.017,-6.008,1.2,0.027,-0.005,0.0,-0.4,0.2,-0.1,-0.212,-0.346,0.182,1.995,11.51,OFF,PAPER,0
1.5,MANUAL,IDLE,,0,0.0,0.017,-6.008,1.2,0.023,-0.008,0.0,-0.4,0.2,0.1,-0.261,0.31,0.179,1.999,14.92,OFF,PAPER,0
1.52,MANUAL,IDLE,,0,0.0,0.017,-6.009,1.2,0.014,-0.003,0.0,-0.4,0.3,0.4,0.211,0.115,0.215,1.98,7.76,OFF,PAPER,0
1.54,MANUAL,IDLE,,0,0.0,0.018,-6.009,1.2,0.014,-0.004,0.0,-0.4,0.3,0.6,-0.14,0.115,0.161,2.001,16.58,OFF,PAPER,0
1.56,MANUAL,IDLE,,0,0.0,0.018,-6.009,1.2,0.008,0.0,0.0,-0.3,0.4,0.8,0.136,0.053,0.115,1.985,12.76,OFF,PAPER,0
1.58,MANUAL,IDLE,,0,0.0,0.018,-6.009,1.2,0.016,0.008,0.0,-0.1,0.3,0.9,-0.131,-0.025,0.127,2.014,13.29,OFF,PAPER,0
1.6,MANUAL,IDLE,,0,0.0,0.019,-6.008,1.2,0.024,0.01,0.0,-0.1,0.1,1.0,-0.031,-0.091,0.089,1.966,6.52,OFF,PAPER,0
1.62,MANUAL,IDLE,,0,0.0,0.019,-6.008,1.2,0.026,0.006,0.0,-0.3,0.1,1.1,0.307,-0.007,0.101,2.005,15.53,OFF,PAPER,0
1.64,MANUAL,IDLE,,0,0.0,0.019,-6.008,1.2,0.021,-0.001,0.0,-0.3,0.1,1.2,-0.3,-0.097,0.024,1.998,11.36,OFF,PAPER,0
1.66,MANUAL,IDLE,,0,0.0,0.02,-6.008,1.2,0.029,0.003,0.0,-0.3,-0.1,1.2,-0.175,-0.104,0.019,1.985,10.1,OFF,PAPER,0
1.68,MANUAL,IDLE,,0,0.0,0.02,-6.008,1.2,0.027,0.003,0.0,-0.3,-0.0,1.2,0.064,-0.122,0.004,1.992,10.51,OFF,PAPER,0
1.7,MANUAL,IDLE,,0,0.0,0.021,-6.008,1.2,0.031,0.002,0.0,-0.4,-0.1,1.3,0.251,-0.326,-0.044,1.969,6.15,OFF,PAPER,0
1.72,MANUAL,IDLE,,0,0.0,0.022,-6.008,1.2,0.031,0.014,0.0,-0.1,-0.1,1.2,0.334,0.045,-0.058,1.968,5.45,OFF,PAPER,0
1.74,MANUAL,IDLE,,0,0.0,0.022,-6.007,1.2,0.033,0.021,0.0,0.0,-0.1,1.1,-0.032,0.192,-0.013,1.996,10.78,OFF,PAPER,0
1.76,MANUAL,IDLE,,0,0.0,0.023,-6.007,1.2,0.031,0.011,0.0,-0.1,0.0,1.1,-0.105,-0.057,-0.043,1.965,5.77,OFF,PAPER,0
1.78,MANUAL,IDLE,,0,0.0,0.024,-6.007,1.2,0.033,0.004,0.0,-0.2,0.0,1.1,-0.521,-0.072,-0.031,2.01,13.97,OFF,PAPER,0
1.8,MANUAL,IDLE,,0,0.0,0.024,-6.007,1.2,0.033,0.009,0.0,-0.2,0.0,1.0,0.151,-0.034,-0.178,2.004,16.29,OFF,PAPER,0
1.82,MANUAL,IDLE,,0,0.0,0.025,-6.007,1.2,0.039,0.015,0.0,-0.1,0.0,0.8,-0.143,-0.31,-0.141,1.966,4.17,OFF,PAPER,0
1.84,MANUAL,IDLE,,0,0.0,0.026,-6.006,1.2,0.043,0.014,0.0,-0.2,-0.1,0.7,-0.061,-0.093,-0.044,1.984,8.66,OFF,PAPER,0
1.86,MANUAL,IDLE,,0,0.0,0.027,-6.006,1.2,0.04,0.013,0.0,-0.2,-0.0,0.6,0.499,0.432,0.011,1.977,7.12,OFF,PAPER,0
1.88,MANUAL,IDLE,,0,0.0,0.027,-6.006,1.2,0.039,0.02,0.0,-0.1,0.0,0.7,0.045,0.142,0.056,2.028,18.28,OFF,PAPER,0
1.9,MANUAL,IDLE,,0,0.0,0.028,-6.005,1.2,0.035,0.03,0.0,0.1,0.1,0.8,0.102,0.178,-0.024,1.972,10.21,OFF,PAPER,0
1.92,MANUAL,IDLE,,0,0.0,0.029,-6.005,1.2,0.031,0.032,0.0,0.1,0.2,0.7,0.267,-0.041,-0.064,2.004,12.12,OFF,PAPER,0
1.94,MANUAL,IDLE,,0,0.0,0.029,-6.004,1.2,0.021,0.023,0.0,-0.1,0.4,0.7,-0.062,0.409,0.038,1.987,9.2,OFF,PAPER,0
1.96,MANUAL,IDLE,,0,0.0,0.03,-6.004,1.2,0.011,0.024,0.0,-0.2,0.6,0.8,0.082,0.371,0.016,1.985,8.91,OFF,PAPER,0
1.98,MANUAL,IDLE,,0,0.0,0.03,-6.003,1.2,0.016,0.022,0.0,-0.2,0.6,0.8,0.056,-0.03,-0.002,1.987,9.11,OFF,PAPER,0
2.0,MANUAL,IDLE,,0,0.0,0.03,-6.003,1.2,0.016,0.017,0.0,-0.2,0.6,0.7,0.195,0.012,-0.192,1.983,10.8,OFF,PAPER,0
2.02,MANUAL,IDLE,,0,0.0,0.031,-6.002,1.2,0.024,0.014,0.0,-0.3,0.4,0.5,0.089,0.001,-0.203,1.999,11.19,OFF,PAPER,0
2.04,MANUAL,IDLE,,0,0.0,0.031,-6.002,1.2,0.027,0.018,0.0,-0.2,0.3,0.2,-0.025,0.14,-0.248,1.99,11.35,OFF,PAPER,0
2.06,MANUAL,IDLE,,0,0.0,0.032,-6.002,1.2,0.026,0.028,0.0,-0.2,0.2,0.0,0.135,-0.038,-0.102,1.967,5.67,OFF,PAPER,0
2.08,MANUAL,IDLE,,0,0.0,0.032,-6.001,1.2,0.027,0.025,0.0,-0.1,0.2,-0.1,-0.435,-0.031,-0.106,2.027,14.51,OFF,PAPER,0
2.1,MANUAL,IDLE,,0,0.0,0.033,-6.001,1.2,0.026,0.025,0.0,-0.2,0.3,-0.2,0.388,-0.198,-0.026,2.033,15.21,OFF,PAPER,0
2.12,MANUAL,IDLE,,0,0.0,0.033,-6.0,1.2,0.034,0.024,0.0,-0.2,0.1,-0.1,-0.189,-0.088,0.079,1.969,4.81,OFF,PAPER,0
2.14,MANUAL,IDLE,,0,0.0,0.034,-6.0,1.2,0.035,0.03,0.0,-0.1,0.0,-0.1,0.019,-0.283,-0.041,1.989,11.69,OFF,PAPER,0
2.16,MANUAL,IDLE,,0,0.0,0.035,-5.999,1.2,0.036,0.031,0.0,-0.1,-0.0,-0.2,-0.053,-0.079,0.036,1.974,6.45,OFF,PAPER,0
2.18,MANUAL,IDLE,,0,0.0,0.036,-5.998,1.2,0.031,0.027,0.0,-0.3,0.1,-0.1,-0.243,0.0,-0.035,1.963,10.76,OFF,PAPER,0
2.2,MANUAL,IDLE,,0,0.0,0.036,-5.998,1.2,0.028,0.024,0.0,-0.3,0.1,-0.1,-0.124,0.207,0.047,1.978,10.84,OFF,PAPER,0
2.22,MANUAL,IDLE,,0,0.0,0.037,-5.998,1.2,0.032,0.019,0.0,-0.4,0.0,-0.1,-0.109,-0.144,0.033,1.987,9.95,OFF,PAPER,0
2.24,MANUAL,IDLE,,0,0.0,0.037,-5.997,1.2,0.034,0.03,0.0,-0.2,-0.0,-0.1,0.064,0.164,-0.023,2.022,15.12,OFF,PAPER,0
2.26,MANUAL,IDLE,,0,0.0,0.038,-5.997,1.2,0.029,0.026,0.0,-0.3,0.1,-0.2,-0.061,0.21,-0.075,2.006,12.01,OFF,PAPER,0
2.28,MANUAL,IDLE,,0,0.0,0.039,-5.996,1.2,0.026,0.027,0.0,-0.4,0.2,-0.3,-0.15,-0.206,-0.085,1.994,10.7,OFF,PAPER,0
2.3,MANUAL,IDLE,,0,0.0,0.039,-5.996,1.2,0.027,0.017,0.0,-0.5,0.2,-0.4,-0.006,-0.156,-0.03,2.006,12.87,OFF,PAPER,0
2.32,MANUAL,IDLE,,0,0.0,0.04,-5.995,1.2,0.017,0.017,0.0,-0.6,0.3,-0.4,0.027,-0.193,0.01,1.966,3.7,OFF,PAPER,0
2.34,MANUAL,IDLE,,0,0.0,0.04,-5.995,1.2,0.017,0.012,0.0,-0.7,0.3,-0.3,0.159,0.069,0.114,1.993,10.41,OFF,PAPER,0
2.36,MANUAL,IDLE,,0,0.0,0.04,-5.995,1.2,0.018,0.016,0.0,-0.7,0.3,-0.2,0.439,-0.198,0.05,1.971,7.52,OFF,PAPER,0
2.38,MANUAL,IDLE,,0,0.0,0.041,-5.994,1.2,0.015,0.016,0.0,-0.7,0.2,-0.1,0.191,-0.275,0.124,1.981,8.31,OFF,PAPER,0
2.4,MANUAL,IDLE,,0,0.0,0.041,-5.994,1.2,0.007,0.019,0.0,-0.5,0.4,-0.1,-0.105,-0.256,0.003,1.972,7.83,OFF,PAPER,0
2.42,MANUAL,IDLE,,0,0.0,0.041,-5.994,1.2,0.01,0.025,0.0,-0.4,0.3,-0.1,0.388,0.142,-0.047,1.978,11.81,OFF,PAPER,0
2.44,MANUAL,IDLE,,0,0.0,0.041,-5.993,1.2,0.009,0.024,0.0,-0.4,0.3,-0.2,-0.154,-0.178,-0.084,1.976,12.99,OFF,PAPER,0
2.46,MANUAL,IDLE,,0,0.0,0.041,-5.993,1.2,0.009,0.03,0.0,-0.4,0.3,-0.3,0.268,-0.28,-0.067,1.964,4.8,OFF,PAPER,0
2.48,MANUAL,IDLE,,0,0.0,0.041,-5.992,1.2,0.009,0.028,0.0,-0.3,0.2,-0.4,-0.168,-0.347,-0.114,2.002,11.47,OFF,PAPER,0
2.5,MANUAL,IDLE,,0,0.0,0.041,-5.991,1.2,0.003,0.032,0.0,-0.3,0.3,-0.5,0.125,0.073,0.032,1.963,2.71,OFF,PAPER,0
2.52,MANUAL,IDLE,,0,0.0,0.041,-5.991,1.2,0.004,0.042,0.0,-0.1,0.3,-0.5,0.384,-0.296,0.028,2.027,15.8,OFF,PAPER,0
2.54,MANUAL,IDLE,,0,0.0,0.042,-5.99,1.2,0.0,0.042,0.0,-0.0,0.3,-0.4,-0.01,-0.04,0.031,1.968,7.75,OFF,PAPER,0
2.56,MANUAL,IDLE,,0,0.0,0.042,-5.989,1.2,0.003,0.039,0.0,-0.1,0.3,-0.4,-0.11,-0.171,0.002,1.994,10.48,OFF,PAPER,0
2.58,MANUAL,IDLE,,0,0.0,0.042,-5.988,1.2,0.003,0.04,0.0,-0.1,0.2,-0.4,-0.293,0.036,-0.014,1.995,11.87,OFF,PAPER,0
2.6,MANUAL,IDLE,,0,0.0,0.042,-5.987,1.2,0.004,0.035,0.0,-0.3,0.3,-0.4,-0.049,-0.052,-0.043,1.967,7.25,OFF,PAPER,0
2.62,MANUAL,IDLE,,0,0.0,0.042,-5.987,1.2,-0.005,0.031,0.0,-0.5,0.3,-0.4,-0.012,-0.129,-0.001,2.003,13.68,OFF,PAPER,0
2.64,MANUAL,IDLE,,0,0.0,0.042,-5.986,1.2,0.001,0.02,0.0,-0.7,0.2,-0.4,-0.077,0.176,0.086,1.98,7.86,OFF,PAPER,0
2.66,MANUAL,IDLE,,0,0.0,0.042,-5.986,1.2,0.003,0.018,0.0,-0.7,0.2,-0.3,-0.143,-0.076,0.062,1.966,7.52,OFF,PAPER,0
2.68,MANUAL,IDLE,,0,0.0,0.042,-5.986,1.2,0.006,0.013,0.0,-0.8,0.1,-0.3,0.324,-0.224,0.031,2.006,12.02,OFF,PAPER,0
2.7,MANUAL,IDLE,,0,0.0,0.042,-5.985,1.2,0.01,0.016,0.0,-0.8,-0.0,-0.3,-0.18,0.073,-0.033,1.993,13.81,OFF,PAPER,0
2.72,MANUAL,IDLE,,0,0.0,0.042,-5.985,1.2,0.011,0.01,0.0,-0.9,-0.1,-0.4,-0.08,0.141,-0.012,2.014,13.74,OFF,PAPER,0
2.74,MANUAL,IDLE,,0,0.0,0.042,-5.985,1.2,0.012,0.009,0.0,-1.1,-0.1,-0.4,-0.168,-0.198,-0.081,2.002,15.39,OFF,PAPER,0
2.76,MANUAL,IDLE,,0,0.0,0.043,-5.985,1.2,0.01,0.013,0.0,-1.0,-0.1,-0.6,-0.102,0.086,-0.082,1.989,9.65,OFF,PAPER,0
2.78,MANUAL,IDLE,,0,0.0,0.043,-5.984,1.2,0.013,0.017,0.0,-0.9,-0.2,-0.6,0.168,-0.133,-0.126,1.979,7.98,OFF,PAPER,0
2.8,MANUAL,IDLE,,0,0.0,0.043,-5.984,1.2,0.007,0.019,0.0,-0.9,-0.1,-0.8,0.251,0.262,-0.014,2.015,14.18,OFF,PAPER,0
2.82,MANUAL,IDLE,,0,0.0,0.043,-5.984,1.2,0.003,0.021,0.0,-0.8,0.1,-0.8,0.26,-0.291,-0.058,1.99,11.5,OFF,PAPER,0
2.84,MANUAL,IDLE,,0,0.0,0.043,-5.983,1.2,0.008,0.019,0.0,-0.7,0.0,-1.0,-0.181,-0.34,-0.092,1.999,11.18,OFF,PAPER,0
2.86,MANUAL,IDLE,,0,0.0,0.043,-5.983,1.2,0.014,0.026,0.0,-0.7,-0.0,-1.1,-0.111,-0.044,-0.152,1.992,12.0,OFF,PAPER,0
2.88,MANUAL,IDLE,,0,0.0,0.044,-5.982,1.2,0.012,0.032,0.0,-0.5,0.0,-1.2,0.268,0.103,-0.034,1.972,7.14,OFF,PAPER,0
2.9,MANUAL,IDLE,,0,0.0,0.044,-5.982,1.2,0.007,0.034,0.0,-0.4,0.2,-1.1,-0.121,0.13,0.016,1.974,14.16,OFF,PAPER,0
2.92,MANUAL,IDLE,,0,0.0,0.044,-5.981,1.2,0.012,0.038,0.0,-0.4,0.1,-1.2,-0.008,-0.186,-0.005,1.962,11.17,OFF,PAPER,0
2.94,MANUAL,IDLE,,0,0.0,0.044,-5.98,1.2,0.008,0.036,0.0,-0.4,0.2,-1.2,-0.038,-0.166,-0.071,1.971,9.07,OFF,PAPER,0
