# simulator=ardupilot,# scenario=sine
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
4.76837158203125e-07,0.48905505873166905,0.9689124217106416,8.601051121427087e-08,1.4499621164382573e-07,0.2474039592544781,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,2.3841857910155345e-07,2.3841857910155347e-07,0.49999999999994305,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.41449723103090585,-0.0431167328802578,-4.0,0.0,0.0,1.0,4.368076739505114,1.0,0.0,0.0,0.0
0.11067342758178711,0.49859381242558043,0.9687383277313394,0.019963420060859917,0.03353725350229083,0.24499544255207004,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,0.05522381667277219,0.055223816672772166,0.49694097242237134,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.8097648128289784,-0.7153271536494821,-4.0,0.0,0.0,1.0,4.380093456807741,1.0,0.0,0.0,0.0
0.11094880104064941,0.4986211166704019,0.9687374575996737,0.0200130940290219,0.0336201202138426,0.2449834725599119,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,0.05536065893164306,0.055360658931643075,0.49692574640750325,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.8107502960668027,-0.716985600324838,-4.0,0.0,0.0,1.0,4.3921101741103685,1.0,0.0,0.0,0.0
0.11116170883178711,0.49864223909302596,0.9687367833480576,0.020051499967688034,0.03368418650192449,0.244974197656014,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,0.05546645703912905,0.05546645703912904,0.496913948429229,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.8115122392802945,-0.7182677776034201,-4.0,0.0,0.0,1.0,4.4041268914129965,1.0,0.0,0.0,0.0
0.11135601997375488,0.4986615255879668,0.9687361668474928,0.020086551303949672,0.03374265460225579,0.24496571751723425,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,0.055563011908181914,0.055563011908181935,0.4969031612977433,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.812207634975888,-0.7194379102196535,-4.0,0.0,0.0,1.0,4.416143608715624,1.0,0.0,0.0,0.0
0.11155939102172852,0.49868172056112026,0.968735520434634,0.020123236939363753,0.03380384651646168,0.24495682628580157,0.9996285500095207,-0.020038757608574615,-0.017147403415425092,0.006868533720998056,0.0556640664751028,0.055664066475102775,0.4968918511139576,-0.04033243929702646,-0.03401335226840345,0.01442803556263726,0.027756554511037035,-0.0970815451464851,-0.09302462825516081,-0.8129354593365005,-0.7206625483688591,-4.0,0.0,0.0,1.0,4.428160326018251,1.0,0.0,0.0,0.0
0.12012934684753418,0.474045147948933,0.9687071945049448,0.021669154685507022,0.03638024298414677,0.24456757137852322,0.9940757427156008,-0.07128235108110192,-0.06283689266638595,0.05276143562120258,0.059920311477192366,0.05992031147719237,0.4963965715760698,-0.14994525806993875,-0.11767876343659248,0.11490164252545645,-0.07607977126684105,0.010155676301144223,0.02568684488363822,-1.1617842607530893,-2.352860990541865,-3.9182805990929643,0.0,0.0,0.0,4.515547616937299,1.0,0.0,0.0,0.0
0.14015507698059082,0.2630642470073653,0.9686327023087771,0.02528157132030795,0.04238245718429974,0.24354723872914963,0.9898343426419451,0.06578145460486863,0.005449011828892116,0.12598048510283014,0.06984833633625964,0.06984833633625966,0.49509717219052746,0.13198347825492976,-0.005787153343393138,0.2528049130586089,0.09364085689097423,-0.08709896955767245,0.08255035314365206,0.47955199919855196,-0.12835639345593008,-2.764057879145372,0.0,0.0,0.0,4.485082031558803,1.0,0.0,0.0,0.0
0.160125732421875,0.3204687389842034,0.9685467649026739,0.028884040678068996,0.04833961166515469,0.24237606799090977,0.9855573203585569,0.06707346661867138,-0.06746527741502888,0.14009409233343123,0.07972116591594829,0.07972116591594827,0.49360362205417596,0.11488711830954063,-0.1523638192523635,0.27362334879110856,0.09441805062705685,0.08008212088825048,-0.018995267550007133,0.8147472786571214,-2.3358127771456747,-2.091594996264738,0.0,0.0,0.0,4.540181032146465,1.0,0.0,0.0,0.0
0.1801319122314453,0.4345405268103817,0.9684489136939669,0.032492850100025755,0.05427479373452136,0.24105012553912436,0.9885333313020506,0.08906220902060015,-0.08572652441800373,0.0867221934711675,0.08957967644236235,0.08957967644236234,0.4919100340189065,0.16478752144872835,-0.18600510416955168,0.15960366529823983,0.09164757438278773,-0.03079766429444797,-0.09186756801921701,1.2234727596719308,-2.237281276244004,-2.8709177615491757,0.0,0.0,0.0,4.610919988574644,1.0,0.0,0.0,0.0
0.2001361846923828,0.5427615463305483,0.9683391966343151,0.03610117041930745,0.060172874775221485,0.23957280917760862,0.9910265655155928,-0.09326172451336416,-0.08154194929325101,0.05019469781380062,0.09940139950888954,0.09940139950888956,0.4900197565156676,-0.19657641786056354,-0.15285249754123836,0.11631319338164485,0.09232697722740665,0.06859191484197985,-0.045582892813757894,-2.4399200929058082,-3.529332534700857,-3.5406576017686557,0.0,0.0,0.0,4.623925271089602,1.0,0.0,0.0,0.0
0.22013211250305176,0.47473758775444663,0.968217544261106,0.039707740136754655,0.06602808851801853,0.2379461575333422,0.9956951083214075,0.08237667516508415,-0.03169795935145126,0.028294416878959255,0.10917927471539426,0.10917927471539425,0.4879343049762134,0.16334987452316427,-0.06783662265824647,0.05126318433683321,0.09864388686087247,0.0433140555914342,-0.09282533231952804,0.5980719207093886,-1.7323894051137585,-3.953188730829708,0.0,0.0,0.0,4.565130923145621,1.0,0.0,0.0,0.0
0.24011540412902832,0.559957173631457,0.9680838806419348,0.043311659370853836,0.07183540039322238,0.2361723426952028,0.9987745234219177,0.038946811503164105,-0.010745659354299771,-0.028585451581172868,0.11890736062849525,0.11890736062849522,0.4856552682596628,0.07850764154189162,-0.01923954414179103,-0.057981066063097844,-0.061022343292247185,0.0031726166140377127,0.022212382497762098,0.14268094628160968,-1.4469669533616234,-4.0,0.0,0.0,1.0,4.520758679644799,1.0,0.0,0.0,0.0
0.2600982189178467,0.6338531526698162,0.9679380097397924,0.04691496710414745,0.07759460203404733,0.234252156655523,0.9940461840473953,-0.09609374263870617,0.029875225937115515,-0.04178094639550491,0.12858773421492523,0.12858773421492511,0.4831823616497935,-0.19502951083885475,0.05138754701899873,-0.08904101923646644,0.08885072709200156,-0.08134393085378994,0.02458788226754094,-3.3531777491129926,-1.049929597565145,-4.0,0.0,0.0,1.0,4.611394917895742,1.0,0.0,0.0,0.0
0.2801210880279541,0.23471539976203962,0.9677794680026436,0.05052478512618769,0.08331349155171652,0.23218313790181827,0.9864147580134573,0.06564652503659547,0.09374463292916574,0.11784906754339497,0.13823600942280137,0.1382360094228014,0.48051098395235375,0.15444316742481648,0.17029127215546014,0.2510251302888191,0.009097297870853338,0.052593045098530466,0.07168654538359517,-0.0014799986751189709,0.14623163433475478,-2.600941774934968,0.0,0.0,0.0,4.651855565427048,1.0,0.0,0.0,0.0
0.3001065254211426,0.44652103387004266,0.9676087326149011,0.05412692638449182,0.0889662552877949,0.22997526351244651,0.995686922301933,0.08498594795984081,0.03223283827643685,0.01860068662487957,0.14781098630312592,0.14781098630312595,0.4776525016453877,0.17159704864817504,0.061063979360499794,0.04261188897871187,-0.09212204501787875,-0.009419376968522436,0.053777253967814326,0.8201231922410994,-0.7394403589602069,-4.0,0.0,0.0,1.0,4.618308939436225,1.0,0.0,0.0,0.0
0.32010412216186523,0.46741266440194135,0.9674252685333271,0.0577300789991716,0.09456341813579064,0.2276254549307811,0.9968230740178965,0.009013090168763314,0.0791101113402632,0.002028199904374607,0.15733269767730707,0.15733269767730707,0.47460132979331304,0.018522576164432647,0.1583418405032921,0.005538884918008813,-0.044318005423728594,0.037956575861784775,-0.06985858624198936,-1.1555852823501076,-0.4677334202353741,-4.0,0.0,0.0,1.0,4.612483014471371,1.0,0.0,0.0,0.0
0.3401196002960205,0.5871431763020282,0.9672288601210458,0.061334982687893704,0.10010290648713768,0.2251349820895131,0.9961292024475518,0.0717145899320424,0.006745157838878905,-0.050379881577987964,0.1667999217462397,0.16679992174623967,0.47135738681540607,0.14270862416173388,0.0206655133760387,-0.09958805316836687,0.026664536317111798,-0.003166079890616527,0.04912927483832302,-0.07255594280224117,-1.466451780228889,-4.0,0.0,0.0,1.0,4.613878023667568,1.0,0.0,0.0,0.0
0.3601202964782715,0.6420461542916298,0.9670196926935509,0.06493542763152939,0.1055721992164844,0.22251025804168142,0.9960484500095691,-0.07285870656994957,0.012981353281672305,-0.04909764329848693,0.17619340790890473,0.1761934079089047,0.46792721977829665,-0.1469704640833725,0.018706823099248024,-0.09988231546051798,0.03875187692064258,-0.026695854280533254,0.005007055689368836,-3.01913683824694,-2.0057252682512,-4.0,0.0,0.0,1.0,4.628701936894276,1.0,0.0,0.0,0.0
0.38010549545288086,0.4068993591296301,0.9667976752481554,0.06853092339954232,0.11096786766703136,0.21975418088901252,0.9952670287759258,-0.040520386885340806,0.004964826519355202,0.08818724497247604,0.1855092186225323,0.18550921862253236,0.46431274999299504,-0.07987802878499954,0.01703024204503697,0.17607108334359653,0.032291501858604466,0.05291989576900347,-0.017097610798858076,-2.102899511574968,-2.62349468237527,-2.503972800263889,0.0,0.0,0.0,4.605350103997557,1.0,0.0,0.0,0.0
0.40010547637939453,0.46542445313088987,0.9665623504006091,0.07212651040454808,0.11629478678282333,0.2168651928089206,0.9981497804733162,0.0569515370480491,-0.0034068714548673535,0.021022164394405362,0.19475774516056388,0.19475774516056393,0.46050995722131,0.11379935341022275,-0.009195754739438454,0.04159223325178926,-0.026069128629202173,-0.01511722107402709,0.028566027090728613,-0.1709684666356006,-2.1102914931963954,-4.0,0.0,0.0,1.0,4.6321561177270905,1.0,0.0,0.0,0.0
0.42021846771240234,0.5288139676457692,0.9663123212818917,0.07573936874567687,0.12157516698633754,0.2138305977474979,0.9975017042157719,-0.050794102448231404,0.04896722126996805,-0.0035384296244805884,0.20397996188958456,0.20397996188958448,0.456499918014805,-0.10234458520668725,0.09748464084107374,-0.01209137271191674,0.00909043369275582,0.05838332658237705,0.05314113191942335,-2.747041570988564,-1.9244761437200224,-4.0,0.0,0.0,1.0,4.66039732755229,1.0,0.0,0.0,0.0
0.44011449813842773,0.4585258994463632,0.9660516900527515,0.07930975815093115,0.12671985313582051,0.21070399433684123,0.9982152355596037,-0.03166245786301641,0.013861108195173569,0.04870012257027077,0.21302152732747787,0.21302152732747784,0.45235144400683486,-0.06193068156675792,0.030761521149236942,0.09654416697869773,0.04329222763852203,-0.06369477820697442,0.044219174111519655,-2.3032708771031882,-2.217959733878669,-3.3402670659766684,0.0,0.0,0.0,4.637079295270763,1.0,0.0,0.0,0.0
0.4601171016693115,0.3861924009976428,0.9657762376995462,0.08289522865771379,0.13181012318632482,0.20743849976872822,0.9944584300552202,0.07747441119772264,0.064875169731988,0.029006186476662126,0.22202651658232248,0.22202651658232245,0.44800025215876804,0.15977113533827123,0.12486102795788179,0.0683278991530378,0.06741810816812965,0.020922795583173004,-0.0026808367221348856,-0.6146166817582234,-1.178852975463271,-3.651467629555382,0.0,0.0,0.0,4.734692573901566,1.0,0.0,0.0,0.0
0.4801170825958252,0.5215297185022848,0.9654872855805723,0.08647559099634611,0.13681460465663514,0.20405400632366774,0.9955995318026529,-0.08023764632350518,0.02709613614351417,0.040115979271289834,0.23094151202208837,0.23094151202208837,0.4434704251976129,-0.15854672199823514,0.06042819397845261,0.07574114957514723,0.063163958647832,-0.04832975904222119,-0.04637705728425097,-3.524738005594032,-2.404549916054367,-2.8365671503869545,0.0,0.0,0.0,4.717672947193989,1.0,0.0,0.0,0.0
0.5001070499420166,0.4516301235542705,0.9651848915268156,0.09004889472810343,0.14172867759068808,0.20055498915512157,0.9988179058801115,0.0322529523593166,0.002759848077318588,0.03626184214799697,0.2397597405096773,0.23975974050967735,0.43876561719297485,0.06467521129523704,0.003174073749409212,0.07268031796771916,-0.05472086278960062,0.063206338728338,-0.03203848892635264,-0.8656474388690948,-2.9667098665681526,-3.264669626671618,0.0,0.0,0.0,4.671790856140569,1.0,0.0,0.0,0.0
0.5200896263122559,0.6873496539536146,0.9648689897431849,0.09361493687857915,0.1465503516892511,0.19694433387366633,0.9946803382878535,-0.040564662527910765,-0.09464596772477449,-0.0027701211162803434,0.24847895764036187,0.24847895764036185,0.43388732132888974,-0.0817279792376785,-0.1896444225110799,0.002207370446010067,-0.03395008304601331,-0.0766916570472887,-0.07894481935529592,-2.1446496116597094,-4.0,-3.7139201493590512,0.0,1.0,0.0,4.775267679143834,1.0,0.0,0.0,0.0
0.540111780166626,0.58197134775069,0.9645387806188048,0.09718135571722593,0.15128808345419809,0.19321656395895995,0.9910620645984661,0.0722131247491871,-0.09935668146444612,0.052052844073658844,0.25711593163010904,0.2571159316301091,0.42882560289933835,0.13607698185453562,-0.20590698815893368,0.0908673260238365,-0.05953124501549312,0.05583038904918855,-0.07301699794311023,0.2463636974586108,-4.0,-2.945196454008832,0.0,1.0,0.0,4.831789443109054,1.0,0.0,0.0,0.0
