# simulator=ardupilot,# scenario=flip
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
7.152557373046875e-07,0.14368372170783292,0.9999999999993688,1.1235210848769423e-06,0.0,0.0,0.9974205272244354,-0.03912821807875926,0.05664876938087077,0.020302496125926862,2.247042169754357e-06,0.0,0.0,-0.07633080230566751,0.11484639017034402,0.03631427426300617,-0.045483489453352656,0.048658752294011676,0.023925822815479322,-0.6006528162211372,0.938339922235004,0.3103479041781003,0.0,0.0,0.0,1.9810642643814895,1.0,0.01329610776156187,-0.013452374376356602,1.984230875968933
0.040859222412109375,0.23918515406977384,0.9979410733890961,0.0641374620874474,0.0,0.0,0.9974205272244354,-0.03912821807875926,0.05664876938087077,0.020302496125926862,0.12836303296127424,0.0,0.0,-0.07633080230566751,0.11484639017034402,0.03631427426300617,-0.045483489453352656,0.048658752294011676,0.023925822815479322,-1.8784595861749631,0.9099646537551604,0.38217677023511404,0.0,0.0,0.0,1.9811597846772842,1.0,0.01329610776156187,-0.013452374376356602,1.984230875968933
0.04110407829284668,0.23984968663217146,0.9979163311077687,0.06452128415034937,0.0,0.0,0.9974205272244354,-0.03912821807875926,0.05664876938087077,0.020302496125926862,0.12913227039738678,0.0,0.0,-0.07633080230566751,0.11484639017034402,0.03631427426300617,-0.045483489453352656,0.048658752294011676,0.023925822815479322,-1.8860968638341729,0.9097807704404806,0.3826015845841906,0.0,0.0,0.0,1.9812553049730783,1.0,0.01329610776156187,-0.013452374376356602,1.984230875968933
0.06009864807128906,0.4886846048265065,0.9955473700002987,0.09426258051575107,0.0,0.0,0.9846490376709467,-0.1057483884459537,-0.03679633613523816,0.13390138386807277,0.1888054712714401,0.0,0.0,-0.2200896089689382,-0.044157591851541514,0.2751994963802184,0.07731124176021936,0.046995352066198454,-0.09292386976353853,-4.0,-1.173069121127154,2.968428538086709,1.0,0.0,0.0,2.013054931176091,1.0,0.013495150953531265,-0.01381677109748125,1.9845207929611206
0.08010125160217285,0.3205599621578284,0.9920947550615907,0.12549102350081606,0.0,0.0,0.995572398399982,-0.004139866928053037,-0.05616251452315532,0.07526109890482391,0.2516455035767339,0.0,0.0,-0.016801777609247007,-0.1114350426447052,0.1518417366660049,-0.01456079164997097,-0.015199039843020026,0.07461222903510076,-2.522607623607122,-1.2424664090450261,1.0539160849347415,0.0,0.0,0.0,1.9752045832198153,1.0,0.013478735461831093,-0.013872752897441387,1.984871506690979
0.10009098052978516,0.5355908283898089,0.9876659741652283,0.15657561584183716,0.0,0.0,0.9889875760060269,-0.079404391646882,0.04337362532704896,0.11712064599762265,0.31444508912297214,0.0,0.0,-0.1482494924151506,0.10458228017625762,0.227978166225591,-0.21071220381918918,-0.11386067539910538,-0.020508087806640957,-3.822678276762932,0.9454510343333389,2.531378931646136,0.0,0.0,0.0,1.9968609040645307,1.0,0.013582342304289341,-0.014197511598467827,1.9854427576065063
0.12008500099182129,0.23303283864267252,0.9822622229611678,0.1875124671678795,0.0,0.0,0.9908294467807508,0.10647453712143051,-0.07580110844848369,-0.03426911575908655,0.3772581569222288,0.0,0.0,0.2202091186148321,-0.14340538349557638,-0.08502561539840035,-0.29466338860843505,-0.07818749846751083,0.10355114094720216,-0.44548561730198055,-1.0478635830075598,-1.371702777462191,0.0,0.0,0.0,2.033737519575395,1.0,0.013582342304289341,-0.014197511598467827,1.9854427576065063
0.14011406898498535,0.4594522995213186,0.9758776595540112,0.21831810182251346,0.0,0.0,0.9924128867233492,0.024071412053056837,-0.06097298103631535,0.10401694559419605,0.4401813297878035,0.0,0.0,0.035382554056800096,-0.1263644426849573,0.20662297880977842,-0.5216264450885448,-0.1030898885357035,0.005385139447424206,-1.7769131075887272,-1.2318594888422072,1.7423856009725531,0.0,0.0,0.0,1.9866765189887798,1.0,0.013756856322288513,-0.014722168445587158,1.9857887029647827
0.16009235382080078,0.5202934363325018,0.968547073733023,0.24883039597926576,0.0,0.0,0.9956617177137521,0.008065759886713576,-0.09136011644854984,-0.015684913747229308,0.5029449626593255,0.0,0.0,0.019248984447939772,-0.18268904146977322,-0.033267155658899795,-0.7966839798944941,-0.01731106488823972,-0.03875779994317577,-1.6120407073100078,-1.6224295433175904,-0.6034638255120629,0.0,0.0,0.0,2.0033917130170926,1.0,0.013756856322288513,-0.014722168445587158,1.9857887029647827
0.18055295944213867,0.7322636729789227,0.9600509955109885,0.27982509897855845,0.0,0.0,0.992712822150451,-0.06909951448043697,-0.08974535181984462,0.04113735119556686,0.5672238509673188,0.0,0.0,-0.14730807788760486,-0.1733646987501629,0.09565537341308798,-1.0260479954388675,-0.1429059143323616,0.07263496721494206,-2.7783084458806,-1.3818038972133726,-0.0029208086170574576,0.0,0.0,0.0,2.0261433152642017,1.0,0.013679049909114838,-0.014862513169646263,1.9859057664871216
