# simulator=ardupilot,# scenario=sine
t,alpha_err,q_ref0,q_ref1,q_ref2,q_ref3,q_m0,q_m1,q_m2,q_m3,phi_ref,theta_ref,psi_ref,phi,theta,psi,p,q,r,tau_x,tau_y,tau_z,sat_x,sat_y,sat_z,thrust,desat,x,y,z
4.76837158203125e-07,0.4306191678796823,0.9689124217106416,8.601051121427087e-08,1.4499621164382573e-07,0.2474039592544781,0.9985479523136243,-0.01992805576443639,0.032554655126971345,0.03801386527678472,2.3841857910155345e-07,2.3841857910155347e-07,0.49999999999994305,-0.037414786231639095,0.06657903060903982,0.0748554119398889,-0.0905094303154202,0.06551634752583999,0.058055906443762545,-0.18521771303901874,0.2701782456046552,-4.0,0.0,0.0,1.0,1.9666471527870373,1.0,0.013124953024089336,-0.012596243992447853,1.9874807596206665
0.043863534927368164,0.4284169813861628,0.9688851472386851,0.00791201315269852,0.013330736986330187,0.24702482255745878,0.9985479523136243,-0.01992805576443639,0.032554655126971345,0.03801386527678472,0.021924735318004387,0.021924735318004387,0.49951907469208373,-0.037414786231639095,0.06657903060903982,0.0748554119398889,-0.0905094303154202,0.06551634752583999,0.058055906443762545,-0.3328338155809792,-0.0019283688175824043,-4.0,0.0,0.0,1.0,1.9667224877452831,1.0,0.013124953024089336,-0.012596243992447853,1.9874807596206665
0.0441281795501709,0.4284060672307725,0.9688848169660355,0.007959749613882147,0.013411077945392194,0.2470202356632325,0.9985479523136243,-0.01992805576443639,0.032554655126971345,0.03801386527678472,0.022056929585797067,0.02205692958579707,0.49951325493649024,-0.037414786231639095,0.06657903060903982,0.0748554119398889,-0.0905094303154202,0.06551634752583999,0.058055906443762545,-0.33372295895538323,-0.003567534649398185,-4.0,0.0,0.0,1.0,1.9667978227035292,1.0,0.013124953024089336,-0.012596243992447853,1.9874807596206665
0.060103654861450195,0.5765652730915458,0.968861189842749,0.010841411954219074,0.01825762529437101,0.24669235440512124,0.997075669519728,0.0634343042170687,0.025380550008716956,-0.03423486499955433,0.030033737247894633,0.03003373724789464,0.4990971595059668,0.12527605365847244,0.054983687782099354,-0.06519413221176598,-0.03616713813387702,0.010875989263812502,0.012529107787850324,1.0199304005933356,0.40461420390675473,-4.0,0.0,0.0,1.0,1.9796504417451812,1.0,0.01332616526633501,-0.01306656189262867,1.9877440929412842
0.08012843132019043,0.4428868866265767,0.9688212992998194,0.014453533665178491,0.024321233165768744,0.24613992566200132,0.9988466087343432,-0.01274314107609222,-0.02950963772330164,0.035668555575694975,0.04002135693442433,0.040021356934424324,0.49839571726603693,-0.027612071712362914,-0.05807478336843017,0.0721912101459804,0.0506231316868313,0.0436322857960669,-0.03314941991368836,-0.5755262525037862,-1.3052267290801223,-4.0,0.0,0.0,1.0,1.9652894203228612,1.0,0.013284238055348396,-0.013175026513636112,1.9880703687667847
0.10012531280517578,0.2378351090081651,0.9687700120159078,0.018060676355678117,0.030359927188517148,0.2454317636521015,0.9868053573819519,0.03908994102857248,0.0742015268134466,0.13849655797605395,0.0499790513128787,0.0499790513128787,0.4974958235300721,0.09877322109706364,0.13603647582372325,0.2856094762931677,0.03424300433814734,-0.15476281730079716,0.025301192842085124,-0.016169531777850882,1.5994002068236874,-2.2585788735988834,0.0,0.0,0.0,1.9897089265998122,1.0,0.01342979446053505,-0.013568440452218056,1.9883275032043457
0.1201481819152832,0.2801410582026269,0.9687071299103764,0.021672552312931817,0.036385900539402716,0.24456668452383454,0.9903784663976323,0.07137890585741621,0.02365928390348793,0.11617135352420621,0.05992966112961918,0.05992966112961917,0.4963954428848929,0.14748277502496343,0.030283550999258266,0.23577011686081284,-0.0809944086628559,-0.061954889673922736,-0.06985033021489062,1.2464166866324664,0.2842651035985281,-2.355838443170154,0.0,0.0,0.0,1.985258030768914,1.0,0.013364018872380257,-0.013644535094499588,1.9886221885681152
0.140092134475708,0.37558781454922113,0.9686329547228106,0.025270217195384255,0.04236363455311296,0.24355068797953783,0.9934364039657526,0.0613286737824387,0.07253925955445702,0.06372566885464878,0.069817173541741,0.06981717354174102,0.4951015676390476,0.13272196892962695,0.13673554450402783,0.13721924051698645,-0.158169196689316,-0.08925994960386927,0.045850563023843355,1.0193424902391774,1.1871321933351213,-3.803209440395856,0.0,0.0,0.0,2.0010249304868504,1.0,0.013473417609930038,-0.013979345560073853,1.9887957572937012
0.16013312339782715,0.49712532159204165,0.9685467309328291,0.028885373913934566,0.048341810589987995,0.2423756062850883,0.9931961314858916,0.08987424987855695,0.07390457267774074,0.004709325593606451,0.0797248141262713,0.07972481412627133,0.4936030328234739,0.18216753561932583,0.1464802400572565,0.02288586648905874,-0.16806819007499252,-0.15715082234940267,-0.01173077964223801,1.4857439803583337,1.5328918528794642,-4.0,0.0,0.0,1.0,2.0229762360004955,1.0,0.013572834432125092,-0.014286371879279613,1.9889100790023804
0.1801013946533203,0.2345120819584556,0.9684490719736947,0.032487345282851576,0.05426576699246555,0.2410522638816775,0.9822525862775648,0.07870270193665334,0.0940319105116341,0.1419286484978891,0.08956466449775724,0.08956466449775724,0.4919127675446168,0.1847921821781475,0.16310810515134916,0.3021465944570686,-0.11718608680834117,-0.2927249372811561,-0.1337603514101417,1.0556251830332508,2.213359868372151,-1.4757497352024849,0.0,0.0,0.0,2.033796289043458,1.0,0.013534197583794594,-0.014359794557094574,1.988991618156433
